server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
11;339;367.52423088208064;389.52423088208064;662;26;26.0;22.0
0;364;368.11226260757456;382.11226260757456;719;5;14.0;14.0
7;362;368.39182879306145;375.39182879306145;710;17;8.0;7.0
2;364;370.0;381.0;715;24;9.0;11.0
13;366;372.0;389.0;725;5;15.0;17.0
4;357;372.0;382.0;694;17;10.0;10.0
3;357;373.0;393.0;697;21;21.0;20.0
18;337;373.2629934382683;402.2629934382683;657;17;27.0;29.0
5;365;373.57754796008874;389.57754796008874;720;29;16.0;16.0
16;362;373.93061777946207;380.93061777946207;711;23;12.0;7.0
7;364;375.39182879306145;390.39182879306145;716;22;16.0;15.0
6;362;376.112216800112;387.112216800112;712;3;12.0;11.0
16;348;380.93061777946207;409.93061777946207;679;25;29.0;29.0
2;357;381.0;412.0;690;8;29.0;31.0
10;326;382.0;393.0;626;22;11.0;11.0
0;365;382.11226260757456;406.11226260757456;721;25;27.0;24.0
14;364;382.345715519426;397.345715519426;714;24;15.0;15.0
12;257;382.58038734555066;395.58038734555066;492;24;12.0;13.0
8;379;385.0;412.0;748;4;27.0;27.0
17;357;385.52476115507665;410.52476115507665;698;0;24.0;25.0
6;371;387.112216800112;397.112216800112;732;29;10.0;10.0
1;356;387.8144689356053;410.8144689356053;687;20;23.0;23.0
13;388;389.0;418.0;763;8;28.0;29.0
19;373;389.0;407.0;737;18;17.0;18.0
11;389;389.52423088208064;411.52423088208064;764;3;22.0;22.0
5;366;389.57754796008874;391.57754796008874;724;2;2.0;2.0
7;374;390.39182879306145;391.39182879306145;740;28;1.0;1.0
15;378;390.55775295991396;392.55775295991396;746;10;2.0;2.0
7;330;391.39182879306145;400.39182879306145;642;5;11.0;9.0
5;266;391.57754796008874;397.57754796008874;519;2;2.0;6.0
15;327;392.55775295991396;393.55775295991396;629;10;2.0;1.0
