server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
15;217;246.904276899294;274.904276899294;377;14;28.0;28.00000000000003
2;218;247.0;249.0;378;4;1.0;2.0
2;218;249.0;255.0;380;6;7.0;6.0
9;221;250.27055811662572;251.27055811662572;386;17;1.0;1.0
1;245;251.0;264.0;421;0;14.0;13.0
9;221;251.27055811662572;269.2705581166257;389;13;16.0;17.99999999999997
19;249;251.40688598995817;268.40688598995814;423;24;17.0;16.99999999999997
11;223;252.4499833534412;281.4499833534412;392;26;28.0;29.0
6;224;253.05399546611855;273.0539954661185;393;19;20.0;19.99999999999997
16;226;253.12124724007083;260.12124724007083;396;14;7.0;7.0
18;230;253.644186125074;268.644186125074;398;14;16.0;15.0
8;230;254.0;258.0;399;17;2.0;4.0
10;231;254.0;279.0;402;17;25.0;25.0
7;232;254.37582851132177;274.37582851132174;404;20;21.0;19.99999999999997
2;233;255.0;265.0;406;23;9.0;10.0
4;253;256.09031806857087;275.09031806857087;435;5;19.0;19.0
12;254;256.75424565761494;275.75424565761494;437;3;20.0;19.0
3;255;257.0;281.0;440;4;24.0;24.0
8;253;258.0;273.0;436;3;15.0;15.0
14;255;258.73252839536684;275.73252839536684;443;7;15.0;17.0
16;257;260.12124724007083;270.12124724007083;444;6;7.0;10.0
13;235;261.0;284.0;408;12;20.0;23.0
1;245;264.0;275.0;412;3;8.0;11.0
17;245;264.4113656050786;277.4113656050786;413;29;14.0;13.0
2;245;265.0;266.0;414;0;2.0;1.0
2;245;266.0;289.0;415;26;23.0;23.0
0;257;266.4289273973724;290.4289273973724;454;25;24.0;24.0
19;245;268.40688598995814;279.40688598995814;416;17;12.0;11.0
18;245;268.644186125074;273.644186125074;417;2;3.0;5.0
16;245;270.12124724007083;279.12124724007083;418;27;11.0;9.0
8;245;273.0;289.0;419;1;15.0;16.0
6;258;273.0539954661185;275.0539954661185;463;10;4.0;2.0
18;249;273.644186125074;285.644186125074;425;19;11.0;12.0
7;250;274.37582851132174;301.37582851132174;429;0;27.0;27.0
15;250;274.904276899294;285.904276899294;430;16;12.0;11.0
1;250;275.0;299.0;431;27;25.0;24.0
6;250;275.0539954661185;286.0539954661185;432;18;10.0;11.0
4;252;275.09031806857087;302.09031806857087;434;7;27.0;27.0
14;255;275.73252839536684;295.73252839536684;441;24;20.0;20.0
12;255;275.75424565761494;281.75424565761494;442;27;5.0;6.0
17;265;277.4113656050786;282.4113656050786;473;8;5.0;5.0
10;257;279.0;293.0;446;15;13.0;14.0
16;257;279.12124724007083;301.12124724007083;447;22;24.0;22.0
19;257;279.40688598995814;304.40688598995814;448;16;21.0;25.0
3;267;281.0;299.0;479;24;19.0;18.0
11;257;281.4499833534412;297.4499833534412;451;13;17.0;16.0
12;257;281.75424565761494;294.75424565761494;452;10;12.0;13.0
17;269;282.4113656050786;303.4113656050786;483;3;22.0;21.0
13;257;284.0;307.0;455;21;22.0;23.0
18;257;285.644186125074;298.644186125074;457;7;14.0;13.0
15;257;285.904276899294;288.904276899294;458;29;3.0;3.0
6;273;286.0539954661185;308.0539954661185;488;28;22.0;22.0
15;257;288.904276899294;301.904276899294;460;16;12.0;13.0
8;274;289.0;310.0;492;28;19.0;21.0
2;257;289.0;316.0;461;9;27.0;27.0
5;274;289.2182779918853;306.2182779918853;494;21;19.0;17.0
0;258;290.4289273973724;304.4289273973724;464;5;12.0;14.0
10;261;293.0;303.0;465;9;11.0;10.0
12;280;294.75424565761494;310.75424565761494;498;3;20.0;16.0
14;280;295.73252839536684;306.73252839536684;500;0;12.0;11.0
11;261;297.4499833534412;310.4499833534412;467;25;15.0;13.0
18;263;298.644186125074;302.644186125074;468;16;7.0;4.0
1;265;299.0;329.0;474;24;28.0;30.0
3;265;299.0;310.0;475;29;13.0;11.0
16;286;301.12124724007083;323.12124724007083;509;13;21.0;22.0
7;267;301.37582851132174;313.37582851132174;476;18;13.0;12.0
15;267;301.904276899294;328.904276899294;481;17;28.0;27.0
18;287;302.644186125074;327.644186125074;513;15;25.0;25.0
10;269;303.0;306.0;484;7;4.0;3.0
17;287;303.4113656050786;313.4113656050786;515;16;9.0;10.0
19;271;304.40688598995814;311.40688598995814;485;20;9.0;7.0
0;271;304.4289273973724;316.4289273973724;486;4;9.0;12.0
10;273;306.0;328.0;487;0;24.0;22.0
5;273;306.2182779918853;324.2182779918853;489;27;19.0;18.0
14;273;306.73252839536684;331.73252839536684;490;25;25.0;25.0
13;274;307.0;317.0;493;17;10.0;10.0
6;277;308.0539954661185;323.0539954661185;495;3;16.0;15.0
8;295;310.0;313.0;524;16;3.0;3.0
3;296;310.0;335.0;525;4;24.0;25.0
11;296;310.4499833534412;327.4499833534412;526;4;18.0;17.0
12;296;310.75424565761494;322.75424565761494;527;9;11.0;12.0
19;296;311.40688598995814;326.40688598995814;529;3;15.0;15.0
8;279;313.0;317.0;496;22;4.0;4.0
